key,model,disease,IC,Blur,LC,quality_class,threshold,fov_pixels,gt_area,pred_area,gt_skeleton,pred_skeleton,gt_density,pred_density,signed_density_error,signed_relative_error,absolute_relative_error,gt_area_density,pred_area_density,signed_area_density_error,absolute_area_density_error,area_relative_error,dice,precision,recall,fp,fn,fp_fov,missing_gt_skeleton_fraction_d0,extra_pred_skeleton_count_d0,extra_pred_skeleton_per_gt_d0,missing_gt_skeleton_fraction_d1,extra_pred_skeleton_count_d1,extra_pred_skeleton_per_gt_d1,missing_gt_skeleton_fraction_d2,extra_pred_skeleton_count_d2,extra_pred_skeleton_per_gt_d2,average_precision_archived
train/91_A.png,M1,A,0,1,1,poor,0.5,3250388,308578,286516,20209,18112,0.006217411582863338,0.0055722578350646135,-0.0006451537477987243,-0.10376564896828146,0.10376564896828146,0.09493574305590594,0.08814824568636113,-0.006787497369544805,0.006787497369544805,-0.07149569962861901,0.9031951254759752,0.9379685602200226,0.8709078417774436,17773,39835,0.005467962594004162,0.11549309713493988,865,0.04280271166312039,0.10633875995843436,811,0.040130634865653915,0.09916373892820031,782,0.03869563065960711,0.9711732789769052
train/276_D.png,M0,D,1,1,1,good,0.5,3239808,357235,379532,22609,22420,0.006978499960491486,0.00692016317016317,-5.833679032831575e-05,-0.008359502852846212,0.008359502852846212,0.11026425022717395,0.11714644818458378,0.006882197957409822,0.006882197957409822,0.06241549680182513,0.9464213245164347,0.9186208277562893,0.975957003093202,30886,8589,0.00953328098455217,0.035959131319386085,1030,0.045557079039320623,0.03038612941748861,971,0.04294749878367022,0.0256977309920828,942,0.04166482374275731,0.9927855981301663
train/276_D.png,M1,D,1,1,1,good,0.5,3239808,357235,384479,22609,23030,0.006978499960491486,0.007108445932598475,0.00012994597210698905,0.018620903180149497,0.018620903180149497,0.11026425022717395,0.11867339052190747,0.008409140294733514,0.008409140294733514,0.07626352401080522,0.9464025217267032,0.912871704306347,0.9824905174464988,33499,6255,0.010339810260361107,0.02684771551152196,1426,0.06307222787385554,0.02242469812906365,1369,0.060551107965854306,0.01839975231102658,1320,0.058383829448449734,0.9934653731688964
train/430_G.png,M0,G,1,1,1,good,0.5,3199344,297242,282651,18134,17583,0.005668036947574253,0.00549581414189909,-0.00017222280567516342,-0.03038491231940002,0.03038491231940002,0.09290717097004886,0.0883465485424512,-0.004560622427597657,0.004560622427597657,-0.049087948540246666,0.9404459098488859,0.9647197427215896,0.9173636296351121,9972,24563,0.0031168889622372586,0.06799382375647954,710,0.03915297231719422,0.058950038601522,640,0.035292820116907465,0.052001764641005845,609,0.033583324142494764,0.9884015847241303
train/430_G.png,M1,G,1,1,1,good,0.5,3199344,297242,290064,18134,18047,0.005668036947574253,0.005640843872993964,-2.7193074580288958e-05,-0.004797617734642109,0.004797617734642109,0.09290717097004886,0.0906635860351372,-0.002243584934911657,0.002243584934911657,-0.02414867347144751,0.9426329715684839,0.9542962932318385,0.93125130365157,13257,20435,0.004143661950699894,0.051009154075217826,914,0.05040255872945847,0.04422631520899967,880,0.048527627660747766,0.03920811734862689,845,0.04659755156060439,0.9878536058489653
train/580_N.png,M0,N,1,1,1,good,0.5,3294288,382834,369425,26333,25158,0.00799353304871948,0.0076368550654951845,-0.0003566779832242961,-0.04462081798503779,0.04462081798503779,0.11621145449335335,0.11214107570437072,-0.004070378788982627,0.004070378788982627,-0.035025624683283095,0.9489683739244064,0.9661907017662583,0.9323492688737155,12490,25899,0.0037914110727416666,0.049595564500816466,644,0.024456005772224964,0.04386131470018608,600,0.02278509854555121,0.039076444005620325,581,0.02206357042494209,0.9917496811930622
train/580_N.png,M1,N,1,1,1,good,0.5,3294288,382834,375283,26333,25548,0.00799353304871948,0.00775524180035261,-0.00023829124836687016,-0.0298105039304295,0.0298105039304295,0.11621145449335335,0.11391930517307533,-0.0022921493202780084,0.0022921493202780084,-0.019723953462858577,0.9506896692726848,0.9602539949851179,0.9413139898755074,14916,22467,0.004527837274700937,0.03759541260015949,671,0.025481335206774768,0.03174723730680135,619,0.02350662666616033,0.026810465955265258,586,0.022253446246155016,0.9919932563476611
train/96_A.png,M0,A,1,1,1,good,0.5,3241432,167933,164734,15887,14475,0.004901228839599288,0.004465618899301297,-0.00043560994029799176,-0.08887769874740353,0.08887769874740353,0.05180827486123417,0.050821365371848,-0.0009869094893861724,0.0009869094893861724,-0.01904926369444957,0.8837305774242711,0.8923112411524032,0.8753133690221696,17740,20939,0.005472889759834542,0.1632781519481337,1510,0.09504626424120349,0.15119279914395417,1394,0.08774469692201171,0.14256939636180524,1338,0.08421980235412602,0.9498529200138238
train/96_A.png,M1,A,1,1,1,good,0.5,3241432,167933,168553,15887,14699,0.004901228839599288,0.004534724158951969,-0.00036650468064731886,-0.07477812047586077,0.07477812047586077,0.05180827486123417,0.05199954834776728,0.00019127348653311251,0.00019127348653311251,0.0036919485747292074,0.882194207188412,0.8805716896169158,0.8838227150113438,20130,19510,0.006210218199857347,0.15692075281676843,1572,0.0989488260842198,0.1445836218291685,1459,0.09183609240259331,0.13533077358846857,1395,0.0878076414678668,0.948302871738894
train/277_D.png,M0,D,0,0,1,poor,0.5,3226580,227074,155463,18279,10625,0.005665131501465948,0.0032929603481085235,-0.002372171153357425,-0.41873187811149404,0.41873187811149404,0.07037606381989599,0.048181975962164274,-0.022194087857731717,0.022194087857731717,-0.3153641544166219,0.746144817364072,0.9179933488997382,0.6284911526638893,12749,84360,0.003951242492050406,0.4451556430876963,916,0.050112150555282016,0.42868865911701953,836,0.04573554351988621,0.4129328737895946,802,0.04387548552984299,0.8825611930186251
train/277_D.png,M1,D,0,0,1,poor,0.5,3226580,227074,170854,18279,11666,0.005665131501465948,0.0036155929808032033,-0.002049538520662745,-0.36178127906340607,0.36178127906340607,0.07037606381989599,0.052952042100304346,-0.01742402171959164,0.01742402171959164,-0.24758448787619894,0.7620574576305261,0.8874360565160898,0.6677206549406801,19232,75452,0.005960490674336294,0.398435362984846,1406,0.07691886864708135,0.3776464795667159,1307,0.07150281744077903,0.3608512500683845,1254,0.06860331527982931,0.871965751948936
train/435_G.png,M0,G,1,1,1,good,0.5,3213260,407984,422446,30063,29023,0.009355918911012492,0.009032260072325302,-0.00032365883868718995,-0.034594019226291454,0.034594019226291454,0.1269688727336101,0.13146959785389292,0.004500725120282828,0.004500725120282828,0.035447468528177574,0.9510855821682742,0.9348058686790738,0.967942370289031,27541,13079,0.008571046227196056,0.046901506835645146,798,0.026544257060173635,0.04068123607091774,658,0.021887369856634403,0.03499318098659482,595,0.019791770615041747,0.991939276787428
train/435_G.png,M1,G,1,1,1,good,0.5,3213260,407984,424566,30063,29205,0.009355918911012492,0.00908890036909556,-0.00026701854191693174,-0.02854006586169045,0.02854006586169045,0.1269688727336101,0.1321293639481399,0.005160491214529792,0.005160491214529792,0.040643750735322955,0.9530983124136688,0.9344860398618825,0.972467057531668,27815,11233,0.008656317882773257,0.0431094701127632,844,0.028074377141336527,0.037155307188238035,711,0.023650334297974255,0.03153377906396567,648,0.0215547350563816,0.9925497890467585
train/583_N.png,M0,N,1,1,1,good,0.5,3294288,363243,364532,26966,26204,0.008185683826064995,0.00795437435949741,-0.00023130946656758607,-0.028257806126233034,0.028257806126233034,0.11026449417901531,0.11065577751550562,0.0003912833364903129,0.0003912833364903129,0.003548588685810876,0.9533028752018138,0.9516174163036442,0.9549943151003598,17637,16348,0.005353812417129285,0.04238670918934955,717,0.026589038047912187,0.03667581398798487,666,0.024697767559148556,0.032782021805236226,631,0.023399836831565674,0.9919016658989546
train/583_N.png,M1,N,1,1,1,good,0.5,3294288,363243,367792,26966,26341,0.008185683826064995,0.00799596149456271,-0.00018972233150228517,-0.023177334421122894,0.023177334421122894,0.11026449417901531,0.11164536919662155,0.0013808750176062324,0.0013808750176062324,0.012523297076612625,0.9544330982784682,0.9485306912602776,0.9604094228932147,18930,14381,0.005746309976541213,0.037491656159608394,833,0.030890751316472596,0.03211451457390788,768,0.028480308536675814,0.028591559741897202,732,0.027145294074019135,0.9921842371149242
train/98_A.png,M0,A,0,1,1,poor,0.5,3235168,290709,288143,21946,19381,0.006783573526938941,0.005990724438421745,-0.000792849088517196,-0.11687779094140162,0.11687779094140162,0.08985901195857526,0.08906585376709958,-0.0007931581914756823,0.0007931581914756823,-0.008826696111919479,0.9230580528356126,0.9271681075021777,0.9189842763725925,20986,23552,0.006486834686792154,0.1241228469880616,963,0.043880433792035,0.11733345484370729,868,0.03955162672013123,0.11181992162580881,761,0.03467602296546068,0.9701113756828765
train/98_A.png,M1,A,0,1,1,poor,0.5,3235168,290709,289786,21946,19646,0.006783573526938941,0.0060726367224205975,-0.0007109368045183434,-0.10480269753030165,0.10480269753030165,0.08985901195857526,0.08957370992789246,-0.00028530203068279607,0.00028530203068279607,-0.0031749963021440683,0.9231672968759421,0.9246374911141325,0.9217017704990214,21839,22762,0.006750499510380914,0.12261915611045293,1070,0.04875603754670555,0.11482730338102616,966,0.04401713296272669,0.11004283240681673,848,0.03864029891551991,0.9707965014057703
train/285_D.png,M0,D,0,1,1,poor,0.5,3245908,147864,146952,11316,11165,0.003486235592629243,0.003439715481769662,-4.652011085958074e-05,-0.013343937787203958,0.013343937787203958,0.04555397133868243,0.04527300219229873,-0.00028096914638369293,0.00028096914638369293,-0.006167829897743873,0.8860645283838054,0.8888140345146714,0.8833319807390575,16339,17251,0.005033722459170131,0.12150936726758572,1288,0.11382113821138211,0.10657476139978792,1222,0.107988688582538,0.0966772711205373,1182,0.10445387062566278,0.9595794879937181
train/285_D.png,M1,D,0,1,1,poor,0.5,3245908,147864,150754,11316,11394,0.003486235592629243,0.0035102658485699533,2.403025594071058e-05,0.006892895015906681,0.006892895015906681,0.04555397133868243,0.04644432312930619,0.0008903517906237638,0.0008903517906237638,0.019544987285613807,0.8893435760737799,0.8808190827440732,0.898034680517232,17967,15077,0.005535277031881372,0.10312831389183456,1460,0.12902085542594557,0.09137504418522446,1387,0.12256981265464828,0.08244962884411453,1340,0.1184164015553199,0.9583731658479256
train/437_G.png,M0,G,1,1,1,good,0.5,3204624,325222,324575,25021,24280,0.007807780257527873,0.0075765518825297445,-0.0002312283749981277,-0.029615123296430998,0.029615123296430998,0.10148522884431996,0.10128333308369407,-0.00020189576062589558,0.00020189576062589558,-0.0019894103104955998,0.9541810750126578,0.9551320958176076,0.9532319461783029,14563,15210,0.0045443708840725155,0.039806562487510494,577,0.023060629071579873,0.035530154670077134,502,0.020063146956556494,0.031213780424443466,466,0.01862435554134527,0.9924047166039441
train/437_G.png,M1,G,1,1,1,good,0.5,3204624,325222,323981,25021,24405,0.007807780257527873,0.007615558018663032,-0.00019222223886484032,-0.02461931977139203,0.02461931977139203,0.10148522884431996,0.10109797592478868,-0.0003872529195312773,0.0003872529195312773,-0.00381585501595833,0.9558427795312098,0.9576734438130631,0.9540191007988389,13713,14954,0.004279129158366161,0.03596978538028056,579,0.023140561927980495,0.03129371328084409,513,0.02050277766675992,0.027696734742816035,489,0.01954358338995244,0.9926039999010998
train/584_N.png,M0,N,1,1,1,good,0.5,3294288,364129,370643,28852,27615,0.00875818993360629,0.008382691495096968,-0.0003754984385093228,-0.042873977540551785,0.042873977540551785,0.11053344455615295,0.11251080658400237,0.001977362027849417,0.001977362027849417,0.01788926451889303,0.9505098180115736,0.9421572780276438,0.9590117787926806,21439,14925,0.006507931304123987,0.04290863718286427,475,0.016463330098433385,0.03791764868986552,427,0.0147996672674338,0.033585193400804104,407,0.014106474421183974,0.992088121044677
