key,disease,Blur,quality_class,gt_skeleton,M0_mare,M1_mare,recovered_d0,regressed_d0,both_missed_d0,M0_extra_d0,M0_supported_d0,M1_extra_d0,M1_supported_d0,delta_extra_d0,delta_supported_d0,M0_bothmiss_prob_low_per_gt,M0_bothmiss_prob_mid_per_gt,M0_bothmiss_prob_near_per_gt,M1_bothmiss_prob_low_per_gt,M1_bothmiss_prob_mid_per_gt,M1_bothmiss_prob_near_per_gt,recovered_d1,regressed_d1,both_missed_d1,M0_extra_d1,M0_supported_d1,M1_extra_d1,M1_supported_d1,delta_extra_d1,delta_supported_d1,recovered_d2,regressed_d2,both_missed_d2,M0_extra_d2,M0_supported_d2,M1_extra_d2,M1_supported_d2,delta_extra_d2,delta_supported_d2,delta_mare
train/143_A.png,A,0,poor,11822,0.12003045170021993,0.05523600067670445,0.05878869903569616,0.016325494840128574,0.15902554559296228,0.10869565217391304,0.771273896125867,0.1357638301471832,0.8090001691761123,0.02706817797327017,0.03772627305024523,0.13567924209101676,0.013703265098968026,0.0096430384029775,0.12747420064286924,0.019878193199120285,0.011673151750972763,0.056589409575367955,0.017340551514126206,0.14498392826932838,0.10133649128743022,0.7786330570123499,0.12502114701404163,0.8197428523092539,0.02368465572661141,0.04110979529690406,0.05523600067670445,0.016579259008627983,0.13339536457452209,0.09668414819827441,0.7832854001015057,0.11766198612755879,0.8271020131957367,0.020977837929284385,0.043816613094231016,-0.06479445102351548
train/144_A.png,A,1,good,12766,0.024596584678051075,0.017311608961303463,0.035641547861507125,0.014961616794610685,0.14327118909603634,0.16567444775184081,0.8097289675701081,0.15321948926836912,0.8294689017703274,-0.012454958483471695,0.019739934200219245,0.11561961460128466,0.019269935766880776,0.008381638727870908,0.10708130972896757,0.021619927933573556,0.014569951433495222,0.03423155256149146,0.014883283722387591,0.1330878897070343,0.16089613034623218,0.8145072849757168,0.14930283565721447,0.8333855553814821,-0.011593294689017708,0.018878270405765285,0.033761554128152904,0.014256619144602852,0.12392292025693248,0.15791947360175465,0.8174839417201942,0.14624784584051387,0.8364405451981827,-0.011671627761240783,0.018956603477988443,-0.007284975716747612
train/145_A.png,A,1,good,15654,0.015139900344959755,0.01066819982113198,0.017439632042928324,0.009837741152421106,0.08164047527788425,0.09582215408202377,0.8890379455730165,0.11147310591542098,0.899195093905711,0.01565095183339721,0.010157148332694432,0.07256931135811934,0.005877092117030791,0.0031940718027341254,0.06886418806694775,0.010476555512967932,0.0022997316979685703,0.016353647629998722,0.007857416634725948,0.07576338316085346,0.08847578893573528,0.896384310719305,0.10399897789702313,0.9066692219241088,0.015523188961287848,0.010284911204803793,0.01699246199054555,0.006835313657851029,0.07071674971253354,0.08579276862143861,0.8990673310336016,0.09895234444870321,0.9117158553724287,0.013159575827264597,0.012648524338827127,-0.004471700523827775
train/154_D.png,D,1,good,28340,0.11838390966831334,0.10790402258292167,0.01774876499647142,0.005786873676781934,0.1042695836273818,0.016619618913196896,0.8649964714184898,0.017960479887085393,0.874135497529993,0.001340860973888497,0.00913902611150319,0.08772053634438956,0.012314749470712774,0.004234297812279464,0.08256880733944955,0.014220183486238533,0.0074805928016937195,0.016690190543401554,0.005504587155963303,0.09682427664079041,0.01337332392378264,0.868242766407904,0.014714184897671137,0.8773817925194072,0.001340860973888497,0.00913902611150319,0.016901905434015527,0.0051164431898376855,0.09043754410726888,0.011432604093154553,0.8701834862385321,0.013161609033168667,0.8789343683839097,0.0017290049400141144,0.008750882145377559,-0.010479887085391673
train/155_D.png,D,0,poor,7704,0.021936656282450676,0.006749740394600207,0.01856178608515057,0.023234683281412254,0.06230529595015576,0.09709241952232607,0.8809709241952233,0.11902907580477674,0.8742211838006231,0.021936656282450673,-0.00674974039460019,0.0446521287642783,0.010514018691588784,0.007139148494288681,0.042964693665628245,0.011292834890965732,0.008047767393561786,0.016614745586708203,0.02167705088265836,0.051531671858774664,0.09228971962616822,0.885773624091381,0.11357736240913811,0.8796728971962616,0.021287642782969893,-0.006100726895119424,0.016484942886812046,0.019340602284527518,0.04348390446521288,0.08787642782969886,0.8901869158878505,0.10981308411214953,0.8834371754932503,0.021936656282450673,-0.00674974039460019,-0.015186915887850469
train/160_D.png,D,1,good,21955,0.0770211796857208,0.07219312229560465,0.006877704395354133,0.008517421999544523,0.10070598952402642,0.03926212707811432,0.8837166932361649,0.048736051013436574,0.8790708266909588,0.009473923935322252,-0.0046458665452060455,0.08813482122523343,0.00778865861990435,0.004782509678888636,0.09082213618765657,0.006558870416761558,0.00332498291960829,0.0067866089728991115,0.009565019357777272,0.09378273741744478,0.03498064222272831,0.8879981780915509,0.04559325893873833,0.8822136187656571,0.01061261671601002,-0.005784559325893834,0.005921202459576406,0.009929401047597358,0.08890913231610112,0.033249829196082895,0.8897289911181963,0.043725802778410386,0.884081074925985,0.010475973582327491,-0.0056479161922112775,-0.004828057390116144
train/161_D.png,D,1,good,31697,0.16664037606082593,0.15704956305013093,0.01239864971448402,0.007634791936145377,0.1497302583840742,0.009811654099757075,0.823547969839417,0.012651039530554941,0.8302993974193141,0.002839385430797866,0.006751427579897107,0.13155819162696786,0.013502855159794302,0.004669211597312048,0.1343029308767391,0.010158690096854592,0.005268637410480487,0.011893870082342177,0.007697889390163107,0.14282108716913272,0.007382402120074455,0.8259772218190996,0.009874751553774805,0.8330756853960942,0.0024923494337003495,0.007098463576994618,0.012114711171404233,0.007760986844180837,0.13720541376155473,0.006278196674764173,0.8270814272644099,0.008581253746411333,0.8343691832034578,0.0023030570716471594,0.007287755939047846,-0.009590813010695004
train/164_D.png,D,1,good,27979,0.03667035991279174,0.02112298509596483,0.012723828585725008,0.004539118624682798,0.04406876586010937,0.031666607098180775,0.9316630329890275,0.041137996354408665,0.9377390185496265,0.00947138925622789,0.006075985560598962,0.03313199185103113,0.007970263411844598,0.0029665105972336396,0.028414167768683656,0.009507130347760821,0.006147467743664891,0.011115479466742914,0.004396154258551056,0.03860037885557025,0.029057507416276492,0.9342721326709318,0.03770685156724687,0.9411701633367883,0.008649344150970375,0.0068980306658564805,0.011329926015940527,0.0037528146109582186,0.03452589442081561,0.0274491582972944,0.9358804817899139,0.035598127166803675,0.9432788877372315,0.008148968869509277,0.0073984059473175545,-0.015547374816826907
train/175_D.png,D,1,poor,22232,0.10538862900323857,0.10192515293270961,0.017137459517812162,0.012234616768621807,0.12216624685138538,0.0388629003238575,0.8557484706729039,0.040976970133141416,0.857097876934149,0.002114069809283914,0.001349406261245023,0.10188017272400143,0.014078805325656711,0.00620726880172724,0.10390428211586902,0.012369557394746312,0.005892407340770061,0.017137459517812162,0.01187477509895646,0.11299028427491904,0.035534364879453044,0.8590770061173084,0.037378553436487945,0.8606962936308025,0.001844188557034901,0.0016192875134940499,0.01700251889168766,0.011694854264123786,0.1052087081684059,0.03355523569629363,0.8610561353004678,0.035534364879453044,0.8625404821878373,0.0019791291831594143,0.0014843468873695365,-0.0034634760705289647
train/177_D.png,D,1,good,24939,0.04246361121135571,0.019688038814707886,0.009944264004170176,0.004170175227555235,0.04791691727815871,0.04065920846866354,0.9168771803199808,0.054733549861662456,0.9255784113236296,0.014074341392998915,0.008701231003648835,0.0392156862745098,0.006616143389871286,0.0020850876137776175,0.03873451220979189,0.006576045551144793,0.0026063595172220217,0.010104655359076146,0.003608805485384338,0.04266410040498817,0.037691968402903085,0.9198444203857412,0.050803961666466176,0.9295079995188259,0.01311199326356309,0.009663579133084688,0.010224948875255624,0.0038493925177432936,0.037571674886723604,0.03644893540238181,0.9210874533862625,0.04791691727815871,0.9323950439071335,0.011467981875776898,0.011307590520870936,-0.022775572396647823
train/184_D.png,D,1,good,21742,0.13315242388004783,0.12965688529114158,0.017983626161346702,0.007405022537025113,0.1464446693036519,0.04718977095023457,0.8196578051697176,0.04617790451660381,0.8241652101922546,-0.0010118664336307634,0.004507405022536992,0.1258853831294269,0.015499954006071199,0.005059332168153804,0.12413761383497378,0.015545947934872597,0.006761107533805538,0.018949498666176064,0.0075430043234293075,0.1335663692392604,0.0412105602060528,0.8256370159138994,0.039784748413209454,0.8305583662956489,-0.0014258117928433456,0.004921350381749567,0.018903504737374666,0.008140925397847484,0.12404562597737098,0.03670315518351577,0.8301444209364364,0.03546131910587803,0.8348817956029804,-0.0012418360776377466,0.004737374666544003,-0.0034955385889062496
train/187_D.png,D,1,good,16811,0.25977038843614303,0.24460174885491642,0.023199095830111236,0.012848729998215454,0.23068229135684967,0.034679674022961154,0.7055499375408958,0.045030039854856936,0.7103682112902266,0.010350365831895782,0.004818273749330859,0.20183213372196776,0.019630004163940278,0.009220153470941645,0.19939325441675093,0.022544762357979895,0.008744274582118851,0.02272321694128844,0.01409791208137529,0.21783356135863421,0.02534055082981381,0.7148890607340432,0.03765391707810362,0.7177443340669799,0.012313366248289812,0.0028552733329366697,0.021593004580334304,0.015525548747843674,0.2071857712212242,0.02123609541371721,0.7189935161501398,0.033668431384212716,0.7217298197608708,0.012432335970495506,0.0027363036107309613,-0.015168639581226606
train/18_A.png,A,1,good,22008,0.027353689567430027,0.02808069792802617,0.009042166484914576,0.007088331515812432,0.031261359505634315,0.03226099600145402,0.940385314431116,0.03353326063249727,0.9383860414394766,0.0012722646310432545,-0.001999272991639378,0.021264994547437296,0.007724463831334061,0.0022719011268629587,0.022264631043257,0.006588513267902581,0.0024082151944747367,0.008406034169392947,0.006406761177753544,0.02589967284623773,0.03026172300981461,0.9423845874227553,0.03112504543802254,0.9407942566339513,0.0008633224282079272,-0.0015903307888039953,0.00881497637222828,0.006134133042529989,0.01922028353326063,0.02921664849145765,0.9434296619411123,0.029443838604143947,0.9424754634678298,0.00022719011268629644,-0.000954198473282486,0.0007270083605961444
train/198_D.png,D,1,good,18112,0.06459805653710247,0.060678003533568906,0.012257067137809188,0.010269434628975265,0.07321113074204948,0.03892446996466431,0.8964774734982333,0.04267888692579505,0.8966431095406361,0.003754416961130741,0.00016563604240282803,0.059960247349823324,0.008281802120141343,0.004969081272084805,0.05703401060070672,0.010048586572438163,0.006128533568904594,0.011760159010600707,0.009386042402826856,0.06630962897526502,0.03456272084805654,0.900839222614841,0.03997349823321555,0.8993484982332155,0.005410777385159007,-0.0014907243816254523,0.010876766784452296,0.008171378091872792,0.06089885159010601,0.031912544169611305,0.9034893992932862,0.037102473498233215,0.9022195229681979,0.00518992932862191,-0.0012698763250883482,-0.003920053003533569
train/202_D.png,D,1,good,20383,0.14492469214541528,0.12044350684393858,0.02232252367168719,0.011480155031153412,0.15797478290732472,0.044154442427513124,0.8109208654270715,0.06176715890693225,0.8177893342491291,0.017612716479419123,0.006868468822057605,0.13678065054211844,0.014325663543148702,0.006868468822057597,0.13629004562625718,0.014080361085218073,0.007604376195849483,0.02222440268851494,0.013638816660942943,0.14178482068390325,0.04145611539027621,0.8136191924643085,0.05852916646224795,0.8210273266938135,0.01707305107197174,0.007408134229505037,0.020899769415689544,0.015110631408526714,0.12942157680419958,0.03998430064269244,0.8150910072118923,0.056419565324044546,0.8231369278320169,0.016435264681352105,0.008045920620124547,-0.024481185301476707
train/203_D.png,D,1,good,26480,0.04018126888217523,0.02035498489425982,0.011820241691842901,0.0028323262839879152,0.04867824773413897,0.03345921450151058,0.9263595166163142,0.042560422960725076,0.9370845921450152,0.0091012084592145,0.010725075528700945,0.039237160120845924,0.006570996978851964,0.002870090634441088,0.04006797583081571,0.004947129909365559,0.003663141993957704,0.011782477341389729,0.0030211480362537764,0.04214501510574018,0.03126888217522659,0.9285498489425982,0.03935045317220544,0.9402945619335348,0.00808157099697885,0.011744712990936601,0.01080060422960725,0.002870090634441088,0.037197885196374625,0.029720543806646526,0.9300981873111782,0.03746223564954683,0.9421827794561933,0.007741691842900304,0.012084592145015116,-0.01982628398791541
train/204_D.png,D,1,good,22167,0.0938782875445482,0.10520142554247304,0.008977308611900573,0.010375783822799658,0.10777281544638427,0.0385257364550909,0.8675959760003609,0.027563495285785177,0.8672350791717418,-0.010962241169305723,-0.0003608968286190617,0.08697613569720757,0.013714079487526504,0.007082600261650201,0.08923174087607705,0.013488518969639554,0.005052555600667659,0.009473541751251861,0.010105111201335318,0.09685568638065593,0.03464609554743538,0.8714756169080164,0.02431542382821311,0.8704831506293138,-0.010330671719222268,-0.0009924662787026417,0.009834438579870979,0.010917129065728335,0.08693102359363017,0.0323453782649885,0.8737763341904633,0.021608697613569722,0.8731898768439572,-0.010736680651418775,-0.0005864573465060863,0.011323137997924837
